"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"RPPL","Rajshree Polypack Limited","7(2)","Mr. Naresh Radheshyam Thard","Promoters","Equity Shares","9566404","12.89",,"75000","1432500","Buy","Equity Shares","9641404","12.99","03-Dec-2025","03-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 21:51","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190820_1582968_04122025095101_WEB.xml"
"INFY","Infosys Limited","7(2)","Kishore","Immediate relative","Equity Shares","26400","0",,"1000","1575000","Sell","Equity Shares","25400","0","02-Dec-2025","02-Dec-2025","02-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 20:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190818_1582954_04122025082916_WEB.xml"
"INFY","Infosys Limited","7(2)","Kishore","Immediate relative","Equity Shares","25400","0",,"8500","13472500","Sell","Equity Shares","16900","0","03-Dec-2025","03-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 20:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190818_1582954_04122025082916_WEB.xml"
"INFY","Infosys Limited","7(2)","Sourav S Banerjee","-","ADR/GDR/FCCB","37932","0",,"3762","5875476","Sell","ADR/GDR/FCCB","34170","0","02-Dec-2025","02-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NA","-","04-Dec-2025 20:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190818_1582954_04122025082916_WEB.xml"
"INFY","Infosys Limited","7(2)","Mayank Ranjan","-","ADR/GDR/FCCB","11589","0",,"2688","4218760","Sell","ADR/GDR/FCCB","8901","0","01-Dec-2025","01-Dec-2025","02-Dec-2025","Market Sale","-","-","0","0","0","0","NA","-","04-Dec-2025 20:29","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190818_1582954_04122025082916_WEB.xml"
"STARTECK","Starteck Finance Limited","7(2)","Samagra Wealthmax Private Limited","Promoters","Equity Shares","Nil","0",,"10000","2920292","Buy","Equity Shares","10000","0.1","01-Dec-2025","01-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","BSE","-","04-Dec-2025 19:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190816_1582939_04122025071956_WEB.xml"
"SHREDIGCEM","Shree Digvijay Cement Co.Ltd","7(2)","Ican Investments Advisors Pvt. Ltd.","Director","Equity Shares","179048","0.12",,"179048","16100514","Sell","Equity Shares","Nil","0","04-Dec-2025","04-Dec-2025","04-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 19:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190814_1582933_04122025070807_WEB.xml"
"MEIL","Mangal Electrical Industries Limited","7(2)","Aniketa Mangal","Promoters","Equity Shares","2166987","7.84",,"16000","6072038","Buy","Equity Shares","2182987","7.9","03-Dec-2025","03-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 18:24","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190812_1582907_04122025062423_WEB.xml"
"MEIL","Mangal Electrical Industries Limited","7(2)","Aniketa Mangal","Promoters","Equity Shares","2156561","7.81",,"10426","4016513","Buy","Equity Shares","2166987","7.84","02-Dec-2025","02-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 18:24","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190812_1582907_04122025062423_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","3546262","0.15",,"700000","818789630","Buy","Equity Shares","4246262","0.17","01-Dec-2025","01-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190810_1582880_04122025055754_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","4246262","0.17",,"150","174225","Sell","Equity Shares","4246112","0.17","01-Dec-2025","01-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190810_1582880_04122025055754_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","4246112","0.17",,"418","485507","Sell","Equity Shares","4245694","0.17","01-Dec-2025","01-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190810_1582880_04122025055754_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","4245694","0.17",,"700000","815344453","Buy","Equity Shares","4945694","0.2","02-Dec-2025","02-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190810_1582880_04122025055754_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","4945694","0.2",,"301","349762","Sell","Equity Shares","4945393","0.2","02-Dec-2025","02-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190810_1582880_04122025055754_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","4945393","0.2",,"192","222968","Sell","Equity Shares","4945201","0.2","02-Dec-2025","02-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190810_1582880_04122025055754_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","4945201","0.2",,"122","137448","Sell","Equity Shares","4945079","0.2","03-Dec-2025","03-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190810_1582880_04122025055754_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","4945079","0.2",,"447","504082","Sell","Equity Shares","4944632","0.2","03-Dec-2025","03-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190810_1582880_04122025055754_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","4944632","0.2",,"147","168462","Sell","Equity Shares","4944485","0.2","04-Dec-2025","04-Dec-2025","04-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190810_1582880_04122025055754_WEB.xml"
"GREENPLY","Greenply Industries Limited","7(2)","KARUNA INVESTMENT PVT. LTD.","Promoter Group","Equity Shares","92000","0.07",,"23000","6346193","Buy","Equity Shares","115000","0.09","02-Dec-2025","03-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:53","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190808_1582876_04122025055321_WEB.xml"
"APOLLO","Apollo Micro Systems Limited","7(2)","Sudarshan Chiluveru","Key Managerial Personnel","Equity Shares","200500","0.05",,"200000","22800000","Buy","Equity Shares","400500","0.11","02-Dec-2025","02-Dec-2025","04-Dec-2025","-","-","-","0","0","0","0","MSEI","-","04-Dec-2025 17:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190806_1582866_04122025054548_WEB.xml"
"VINSYS","Vinsys It Services India Limited","7(2)","Kunal Vikrant Patil","Promoter Group","Equity Shares","599000","4.08",,"68000","29143300","Sell","Equity Shares","531000","3.62","01-Dec-2025","01-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190805_1582864_04122025054518_WEB.xml"
"CYBERTECH","Cybertech Systems And Software Limited","7(2)","VISWANATH TADIMETY","Promoters","Equity Shares","4525233","14.54",,"10000","1458894","Buy","Equity Shares","4535233","14.57","02-Dec-2025","03-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:40","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190801_1582855_04122025054041_WEB.xml"
"BAJAJHFL","Bajaj Housing Finance Limited","7(2)","Bajaj Finance Limited","Promoters","Equity Shares","7391003845","88.7",,"166600000","15854395521","Sell","Equity Shares","7224403845","86.7","02-Dec-2025","02-Dec-2025","04-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:34","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190799_1582849_04122025053436_WEB.xml"
"ARCIIL","ARC Insulation & Insulators Limited","7(2)","Manish Bajoria","Promoters","Equity Shares","3445280","33.46",,"50000","4307600","Buy","Equity Shares","3495280","33.78","03-Dec-2025","03-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","MSEI","-","04-Dec-2025 17:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190797_1582838_04122025052529_WEB.xml"
"MBEL","M & B Engineering Limited","7(2)","Birju Maheshbhai Patel","Director","Equity Shares","20558","0.04",,"5150","1980175","Buy","Equity Shares","25708","0.04","02-Dec-2025","02-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:21","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190796_1582826_04122025052105_WEB.xml"
"PCCL","Petro Carbon and Chemicals Limited","7(2)","Bharat Atha","Promoters","Equity Shares","2381480","9.64",,"330880","57986720","Buy","Equity Shares","2712360","10.98","03-Dec-2025","03-Dec-2025","04-Dec-2025","Inter-se-Transfer","-","-","0","0","0","0","NA","-","04-Dec-2025 17:14","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190793_1582814_04122025051424_WEB.xml"
"UDS","Updater Services Limited","7(2)","Raghunandana Tangirala","Promoters","Equity Shares","16135979","24.1",,"8000","1394000","Buy","Equity Shares","16143979","24.11","04-Dec-2025","04-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 17:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190791_1582801_04122025050936_WEB.xml"
"AFFLE","Affle 3i Limited","7(2)","Vijayeta Kumar","-","Equity Shares","400","0",,"300","487200","Buy","Equity Shares","700","0","04-Dec-2025","04-Dec-2025","04-Dec-2025","Market Sale","-","-","0","0","0","0","BSE","-","04-Dec-2025 16:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190788_1582769_04122025043505_WEB.xml"
"AFFLE","Affle 3i Limited","7(2)","Vijayeta Kumar","-","Equity Shares","100","0",,"300","498300","Buy","Equity Shares","400","0","02-Dec-2025","02-Dec-2025","04-Dec-2025","Market Sale","-","-","0","0","0","0","BSE","-","04-Dec-2025 16:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190788_1582769_04122025043505_WEB.xml"
"AKSHOPTFBR","Aksh Optifibre Limited","7(2)","Dr. Kailash Shantilal Choudhari","Promoters","Equity Shares","4706392","2.89",,"202500","1313106","Sell","Equity Shares","4503892","2.77","02-Dec-2025","03-Dec-2025","04-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 16:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190787_1582767_04122025043504_WEB.xml"
"NCLIND","NCL Industries Limited","7(2)","Kakatiya Industries (P) Ltd","Promoter Group","Equity Shares","104599","0.23",,"5000","0","Buy","Equity Shares","109599","0.24","02-Dec-2025","03-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 16:28","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190785_1582760_04122025042840_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","John Choudhury","-","Equity Shares","338676","0.01",,"80000","12800000","Sell","Equity Shares","258676","0","25-Nov-2025","25-Nov-2025","02-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190784_1582757_04122025042706_WEB.xml"
"GROWW","Billionbrains Garage Ventures Limited","7(2)","Pratik Lakhotia","-","Equity Shares","305050","0",,"60000","10140000","Pledge Revoke","Equity Shares","305050","0","19-Nov-2025","19-Nov-2025","02-Dec-2025","-","-","-","0","0","0","0","NA","-","04-Dec-2025 16:27","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190784_1582757_04122025042706_WEB.xml"
"EPACKPEB","EPack Prefab Technologies Limited","7(2)","RAM GROVHER","Director","Equity Shares","31100","0",,"6587","2083956","Buy","Equity Shares","37687","0.01","02-Dec-2025","02-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 16:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190780_1582747_04122025041917_WEB.xml"
"EPACKPEB","EPack Prefab Technologies Limited","7(2)","RAM GROVHER","Director","Equity Shares","27552","0",,"3548","1124386","Buy","Equity Shares","31100","0","02-Dec-2025","02-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 16:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190780_1582747_04122025041917_WEB.xml"
"PCCL","Petro Carbon and Chemicals Limited","7(2)","Dilip Kumar Atha","Promoters","Equity Shares","2652117","10.74",,"330880","57986720","Sell","Equity Shares","2321237","9.4","03-Dec-2025","03-Dec-2025","04-Dec-2025","Inter-se-Transfer","-","-","0","0","0","0","NA","-","04-Dec-2025 16:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190779_1582743_04122025041806_WEB.xml"
"SENORES","Senores Pharmaceuticals Limited","7(2)","Renosen Pharmaceuticals Private Limited","Promoter Group","Equity Shares","2708719","5.88",,"400000","300000000","Pledge","Equity Shares","2708719","5.88","03-Dec-2025","03-Dec-2025","04-Dec-2025","Pledge Creation","-","-","0","0","0","0","NA","-","04-Dec-2025 15:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190776_1582729_04122025035747_WEB.xml"
"FSL","Firstsource Solutions Limited","7(2)","Firstsource Employee Benefit Trust","Other","Equity Shares","5850679","0.84",,"35167","12160045","Buy","Equity Shares","5885846","0.84","28-Nov-2025","28-Nov-2025","02-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 15:56","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190773_1582726_04122025035610_WEB.xml"
"PAR","Par Drugs And Chemicals Limited","7(2)","SARITABEN VALLABHBHAI SAVANI","Promoter Group","Equity Shares","2520318","20.48",,"5000","445356","Buy","Equity Shares","2525318","20.52","03-Dec-2025","03-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 15:48","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190771_1582721_04122025034853_WEB.xml"
"MAGSON","Magson Retail And Distribution Limited","7(2)","Nidhi Manish Pancholi","Promoter Group","Equity Shares","247500","2.42",,"134000","17540600","Sell","Equity Shares","113500","1.11","02-Dec-2025","02-Dec-2025","04-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 15:48","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190770_1582719_04122025034844_WEB.xml"
"AARTIPHARM","Aarti Pharmalabs Limited","7(2)","Hetal Gogri Gala","Promoter Group","Equity Shares","2751779","3.03",,"63769","44650851","Buy","Equity Shares","2815548","3.1","02-Dec-2025","03-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 15:37","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190767_1582708_04122025033704_WEB.xml"
"DYNAMIC","Dynamic Services & Security Limited","7(2)","Rekha Bhagat","Promoters","Equity Shares","2808188","11.94",,"3000","393035","Buy","Equity Shares","2811188","11.95","01-Dec-2025","01-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 15:16","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190766_1582701_04122025031633_WEB.xml"
"DYNAMIC","Dynamic Services & Security Limited","7(2)","Destiny Logistics & Infra Limited","Promoter Group","Equity Shares","3824563","16.26",,"22500","2972670","Buy","Equity Shares","3847063","16.35","28-Nov-2025","02-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 15:16","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190766_1582701_04122025031633_WEB.xml"
"KPITTECH","KPIT Technologies Limited","7(2)","KPIT TECHNOLOGIES LIMITED EMPLOYEES WELFARE TRUST","Other","Equity Shares","2040755","0.74",,"315","396878","Sell","Equity Shares","2040440","0.74","01-Dec-2025","01-Dec-2025","02-Dec-2025","ESOP","-","-","0","0","0","0","NSE","-","04-Dec-2025 13:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190765_1582659_04122025011905_WEB.xml"
"SARLAPOLY","Sarla Performance Fibers Limited","7(2)","Hindustan Cotton Company","Promoter Group","Equity Shares","47569986","56.97",,"1557","137140","Buy","Equity Shares","47571543","56.97","03-Dec-2025","03-Dec-2025","04-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 13:01","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190763_1582651_04122025010131_WEB.xml"
"MSPL","MSP Steel & Power Limited","7(2)","Shree Vinay Finvest P Ltd..","Promoter Group","Equity Shares","9557143","1.69",,"1257600","46951885","Buy","Equity Shares","10814743","1.91","01-Dec-2025","02-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 12:01","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190761_1582640_04122025120102_WEB.xml"
"MSPL","MSP Steel & Power Limited","7(2)","Jaik Leasing and Commercial Investment Limited","Promoter Group","Equity Shares","33000127","5.82",,"535800","20121969","Buy","Equity Shares","33535927","5.92","28-Nov-2025","28-Nov-2025","02-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 12:01","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190761_1582640_04122025120102_WEB.xml"
"DHANBANK","Dhanlaxmi Bank Limited","7(2)","K.N MADHUSOODANAN","Director","Equity Shares","2290558","0.58",,"18000","469200","Buy","Equity Shares","2308558","0.58","03-Dec-2025","03-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 11:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190758_1582637_04122025115053_WEB.xml"
"CAMPUS","Campus Activewear Limited","7(2)","CHANDER PARKASH GUPTA","Immediate relative","Equity Shares","90000","0.03",,"7500","2060044","Sell","Equity Shares","82500","0.03","03-Dec-2025","03-Dec-2025","04-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 11:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190755_1582633_04122025113622_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","814242","1.7",,"4110","19669371","Sell","Equity Shares","810132","1.7","03-Dec-2025","03-Dec-2025","03-Dec-2025","-","-","-","0","0","0","0","NSE","-","04-Dec-2025 11:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190753_1582630_04122025113134_WEB.xml"
"USHAMART","Usha Martin Limited","7(2)","Rajeev Jhawar","Promoters","Equity Shares","4135000","1.36",,"10000","4210000","Buy","Equity Shares","4145000","1.36","02-Dec-2025","02-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 11:22","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190751_1582625_04122025112206_WEB.xml"
"SHREDIGCEM","Shree Digvijay Cement Co.Ltd","7(2)","Ican Investments Advisors Pvt. Ltd.","Director","Equity Shares","379048","0.26",,"200000","17993820","Sell","Equity Shares","179048","0.12","02-Dec-2025","03-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 11:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190750_1582620_04122025111918_WEB.xml"
"WSI","W S Industries (I) Limited","7(2)","Dhanu Adhav Arvindan","Promoter Group","Equity Shares","Nil","0",,"12000","934454","Buy","Equity Shares","12000","0.01","01-Dec-2025","01-Dec-2025","03-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 11:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190747_1582615_04122025110217_WEB.xml"
"MAGSON","Magson Retail And Distribution Limited","7(2)","Maheshbhai Naranbhai Patel","Promoter Group","Equity Shares","372850","3.64",,"3000","387990","Sell","Equity Shares","369850","3.61","02-Dec-2025","02-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 10:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190745_1582605_04122025104414_WEB.xml"
"MAGSON","Magson Retail And Distribution Limited","7(2)","Maheshbhai Naranbhai Patel","Promoter Group","Equity Shares","379850","3.71",,"7000","861840","Sell","Equity Shares","372850","3.64","01-Dec-2025","01-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","04-Dec-2025 10:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190744_1582603_04122025104340_WEB.xml"
"MAHSEAMLES","Maharashtra Seamless Limited","7(2)","Stable Trading Co Ltd","Promoter Group","Equity Shares","23934620","17.86",,"159967","92639563","Buy","Equity Shares","24094587","17.98","28-Nov-2025","28-Nov-2025","02-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","04-Dec-2025 09:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190739_1582597_04122025094407_WEB.xml"
"ROTO","Roto Pumps Limited","7(2)","Harish Chandra Gupta HUF","Promoter Group","Equity Shares","7466494","3.96",,"17183","1084124","Buy","Equity Shares","7483677","3.97","28-Nov-2025","01-Dec-2025","02-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","03-Dec-2025 22:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190737_1582578_03122025101015_WEB.xml"
"ROTO","Roto Pumps Limited","7(2)","GOPIKA GUPTA","Promoter Group","Equity Shares","300000","0.16",,"43482","2681209","Buy","Equity Shares","343482","0.18","27-Nov-2025","28-Nov-2025","01-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","03-Dec-2025 22:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190737_1582578_03122025101015_WEB.xml"
"PRAMARA","Pramara Promotions Limited","7(2)","ROHIT NANDKISHORE LAMBA","Promoters","Equity Shares","5037325","36.12",,"126000","44082234","Sell","Equity Shares","4911325","35.22","28-Nov-2025","01-Dec-2025","02-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","03-Dec-2025 20:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190735_1582573_03122025080200_WEB.xml"
"FUSION","Fusion Finance Limited","7(2)","Md Modaswer Hossain","-","Equity Shares","28650","0.02",,"26000","4382670","Sell","Equity Shares","2650","0","20-Nov-2025","25-Nov-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","03-Dec-2025 18:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190733_1582527_03122025062541_WEB.xml"
"JINDALSTEL","JINDAL STEEL LIMITED","7(2)","JINDAL CEMENT INDUSTRIES PRIVATE LIMITED","Promoter Group","Equity Shares","2157624","0.21",,"118448","123424000","Buy","Equity Shares","2276072","0.22","01-Dec-2025","01-Dec-2025","01-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","03-Dec-2025 18:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190731_1582519_03122025062338_WEB.xml"
"JINDALSTEL","JINDAL STEEL LIMITED","7(2)","JINDAL CEMENT INDUSTRIES PRIVATE LIMITED","Promoter Group","Equity Shares","2023361","0.2",,"134263","139233416","Buy","Equity Shares","2157624","0.21","27-Nov-2025","27-Nov-2025","01-Dec-2025","Market Purchase","-","-","0","0","0","0","NSE","-","03-Dec-2025 18:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190731_1582519_03122025062338_WEB.xml"
"KIRLOSIND","Kirloskar Industries Limited","7(2)","Jagdish Purandare","Employees/Designated Employees","Equity Shares","6731","0.06",,"700","2378113","Sell","Equity Shares","6031","0.06","02-Dec-2025","02-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","03-Dec-2025 18:10","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190729_1582513_03122025061019_WEB.xml"
"SAFARI","Safari Industries (India) Limited","7(2)","SIDDHARTH GAUTAM","-","Equity Shares","3052","0",,"1500","3639960","Sell","Equity Shares","1552","0","01-Dec-2025","01-Dec-2025","02-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","03-Dec-2025 18:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190727_1582509_03122025060443_WEB.xml"
"ZODIAC","Zodiac Energy Limited","7(2)","Aryan Jaxay Shah","Immediate relative","Equity Shares","100001","0.66",,"11045","3725029","Sell","Equity Shares","88956","0.59","27-Nov-2025","01-Dec-2025","03-Dec-2025","Market Sale","-","-","0","0","0","0","NSE","-","03-Dec-2025 17:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1190724_1582500_03122025055531_WEB.xml"
